Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
27465,Minnesota,US,2020-04-03,788.0,22.0
27466,Minnesota,US,2020-04-04,865.0,24.0
27467,Minnesota,US,2020-04-05,935.0,29.0
27500,Mississippi,US,2020-01-22,0.0,0.0
27501,Mississippi,US,2020-01-23,0.0,0.0
27502,Mississippi,US,2020-01-24,0.0,0.0
27503,Mississippi,US,2020-01-25,0.0,0.0
27504,Mississippi,US,2020-01-26,0.0,0.0
27505,Mississippi,US,2020-01-27,0.0,0.0
27506,Mississippi,US,2020-01-28,0.0,0.0
27507,Mississippi,US,2020-01-29,0.0,0.0
27508,Mississippi,US,2020-01-30,0.0,0.0
27509,Mississippi,US,2020-01-31,0.0,0.0
27510,Mississippi,US,2020-02-01,0.0,0.0
27511,Mississippi,US,2020-02-02,0.0,0.0
27512,Mississippi,US,2020-02-03,0.0,0.0
27513,Mississippi,US,2020-02-04,0.0,0.0
27514,Mississippi,US,2020-02-05,0.0,0.0
27515,Mississippi,US,2020-02-06,0.0,0.0
27516,Mississippi,US,2020-02-07,0.0,0.0
27517,Mississippi,US,2020-02-08,0.0,0.0
27518,Mississippi,US,2020-02-09,0.0,0.0
27519,Mississippi,US,2020-02-10,0.0,0.0
27520,Mississippi,US,2020-02-11,0.0,0.0
27521,Mississippi,US,2020-02-12,0.0,0.0
27522,Mississippi,US,2020-02-13,0.0,0.0
27523,Mississippi,US,2020-02-14,0.0,0.0
27524,Mississippi,US,2020-02-15,0.0,0.0
27525,Mississippi,US,2020-02-16,0.0,0.0
27526,Mississippi,US,2020-02-17,0.0,0.0
27527,Mississippi,US,2020-02-18,0.0,0.0
27528,Mississippi,US,2020-02-19,0.0,0.0
27529,Mississippi,US,2020-02-20,0.0,0.0
27530,Mississippi,US,2020-02-21,0.0,0.0
27531,Mississippi,US,2020-02-22,0.0,0.0
27532,Mississippi,US,2020-02-23,0.0,0.0
27533,Mississippi,US,2020-02-24,0.0,0.0
27534,Mississippi,US,2020-02-25,0.0,0.0
27535,Mississippi,US,2020-02-26,0.0,0.0
27536,Mississippi,US,2020-02-27,0.0,0.0
27537,Mississippi,US,2020-02-28,0.0,0.0
27538,Mississippi,US,2020-02-29,0.0,0.0
27539,Mississippi,US,2020-03-01,0.0,0.0
27540,Mississippi,US,2020-03-02,0.0,0.0
27541,Mississippi,US,2020-03-03,0.0,0.0
27542,Mississippi,US,2020-03-04,0.0,0.0
27543,Mississippi,US,2020-03-05,0.0,0.0
27544,Mississippi,US,2020-03-06,0.0,0.0
27545,Mississippi,US,2020-03-07,0.0,0.0
27546,Mississippi,US,2020-03-08,0.0,0.0
27547,Mississippi,US,2020-03-09,0.0,0.0
27548,Mississippi,US,2020-03-10,0.0,0.0
27549,Mississippi,US,2020-03-11,0.0,0.0
27550,Mississippi,US,2020-03-12,1.0,0.0
27551,Mississippi,US,2020-03-13,1.0,0.0
27552,Mississippi,US,2020-03-14,6.0,0.0
27553,Mississippi,US,2020-03-15,10.0,0.0
27554,Mississippi,US,2020-03-16,13.0,0.0
27555,Mississippi,US,2020-03-17,21.0,0.0
27556,Mississippi,US,2020-03-18,34.0,0.0
27557,Mississippi,US,2020-03-19,50.0,1.0
27558,Mississippi,US,2020-03-20,80.0,1.0
27559,Mississippi,US,2020-03-21,140.0,1.0
27560,Mississippi,US,2020-03-22,207.0,1.0
27561,Mississippi,US,2020-03-23,249.0,1.0
27562,Mississippi,US,2020-03-24,320.0,1.0
27563,Mississippi,US,2020-03-25,377.0,3.0
27564,Mississippi,US,2020-03-26,485.0,6.0
27565,Mississippi,US,2020-03-27,579.0,8.0
27566,Mississippi,US,2020-03-28,663.0,13.0
27567,Mississippi,US,2020-03-29,759.0,14.0
27568,Mississippi,US,2020-03-30,847.0,16.0
27569,Mississippi,US,2020-03-31,937.0,20.0
27570,Mississippi,US,2020-04-01,1073.0,22.0
27571,Mississippi,US,2020-04-02,1177.0,26.0
27572,Mississippi,US,2020-04-03,1358.0,29.0
27573,Mississippi,US,2020-04-04,1455.0,35.0
27574,Mississippi,US,2020-04-05,1638.0,43.0
27607,Missouri,US,2020-01-22,0.0,0.0
27608,Missouri,US,2020-01-23,0.0,0.0
27609,Missouri,US,2020-01-24,0.0,0.0
27610,Missouri,US,2020-01-25,0.0,0.0
27611,Missouri,US,2020-01-26,0.0,0.0
27612,Missouri,US,2020-01-27,0.0,0.0
27613,Missouri,US,2020-01-28,0.0,0.0
27614,Missouri,US,2020-01-29,0.0,0.0
27615,Missouri,US,2020-01-30,0.0,0.0
27616,Missouri,US,2020-01-31,0.0,0.0
27617,Missouri,US,2020-02-01,0.0,0.0
27618,Missouri,US,2020-02-02,0.0,0.0
27619,Missouri,US,2020-02-03,0.0,0.0
27620,Missouri,US,2020-02-04,0.0,0.0
27621,Missouri,US,2020-02-05,0.0,0.0
27622,Missouri,US,2020-02-06,0.0,0.0
27623,Missouri,US,2020-02-07,0.0,0.0
27624,Missouri,US,2020-02-08,0.0,0.0
27625,Missouri,US,2020-02-09,0.0,0.0
27626,Missouri,US,2020-02-10,0.0,0.0
27627,Missouri,US,2020-02-11,0.0,0.0
27628,Missouri,US,2020-02-12,0.0,0.0
27629,Missouri,US,2020-02-13,0.0,0.0
27630,Missouri,US,2020-02-14,0.0,0.0
27631,Missouri,US,2020-02-15,0.0,0.0
27632,Missouri,US,2020-02-16,0.0,0.0
27633,Missouri,US,2020-02-17,0.0,0.0
27634,Missouri,US,2020-02-18,0.0,0.0
27635,Missouri,US,2020-02-19,0.0,0.0
27636,Missouri,US,2020-02-20,0.0,0.0
27637,Missouri,US,2020-02-21,0.0,0.0
27638,Missouri,US,2020-02-22,0.0,0.0
27639,Missouri,US,2020-02-23,0.0,0.0
27640,Missouri,US,2020-02-24,0.0,0.0
27641,Missouri,US,2020-02-25,0.0,0.0
27642,Missouri,US,2020-02-26,0.0,0.0
27643,Missouri,US,2020-02-27,0.0,0.0
27644,Missouri,US,2020-02-28,0.0,0.0
27645,Missouri,US,2020-02-29,0.0,0.0
27646,Missouri,US,2020-03-01,0.0,0.0
27647,Missouri,US,2020-03-02,0.0,0.0
27648,Missouri,US,2020-03-03,0.0,0.0
27649,Missouri,US,2020-03-04,0.0,0.0
27650,Missouri,US,2020-03-05,0.0,0.0
27651,Missouri,US,2020-03-06,0.0,0.0
27652,Missouri,US,2020-03-07,0.0,0.0
27653,Missouri,US,2020-03-08,0.0,0.0
27654,Missouri,US,2020-03-09,0.0,0.0
27655,Missouri,US,2020-03-10,1.0,0.0
27656,Missouri,US,2020-03-11,1.0,0.0
27657,Missouri,US,2020-03-12,1.0,0.0
27658,Missouri,US,2020-03-13,2.0,0.0
27659,Missouri,US,2020-03-14,4.0,0.0
27660,Missouri,US,2020-03-15,5.0,0.0
27661,Missouri,US,2020-03-16,6.0,0.0
27662,Missouri,US,2020-03-17,11.0,0.0
27663,Missouri,US,2020-03-18,18.0,0.0
27664,Missouri,US,2020-03-19,31.0,1.0
27665,Missouri,US,2020-03-20,53.0,2.0
27666,Missouri,US,2020-03-21,74.0,3.0
27667,Missouri,US,2020-03-22,87.0,3.0
27668,Missouri,US,2020-03-23,187.0,4.0
27669,Missouri,US,2020-03-24,257.0,7.0
27670,Missouri,US,2020-03-25,354.0,8.0
27671,Missouri,US,2020-03-26,520.0,9.0
27672,Missouri,US,2020-03-27,666.0,9.0
27673,Missouri,US,2020-03-28,836.0,10.0
27674,Missouri,US,2020-03-29,915.0,13.0
27675,Missouri,US,2020-03-30,1051.0,13.0
27676,Missouri,US,2020-03-31,1357.0,15.0
27677,Missouri,US,2020-04-01,1613.0,18.0
27678,Missouri,US,2020-04-02,1857.0,22.0
27679,Missouri,US,2020-04-03,1864.0,25.0
27680,Missouri,US,2020-04-04,2310.0,33.0
27681,Missouri,US,2020-04-05,2347.0,44.0
27714,Montana,US,2020-01-22,0.0,0.0
27715,Montana,US,2020-01-23,0.0,0.0
27716,Montana,US,2020-01-24,0.0,0.0
27717,Montana,US,2020-01-25,0.0,0.0
27718,Montana,US,2020-01-26,0.0,0.0
27719,Montana,US,2020-01-27,0.0,0.0
27720,Montana,US,2020-01-28,0.0,0.0
27721,Montana,US,2020-01-29,0.0,0.0
27722,Montana,US,2020-01-30,0.0,0.0
27723,Montana,US,2020-01-31,0.0,0.0
27724,Montana,US,2020-02-01,0.0,0.0
27725,Montana,US,2020-02-02,0.0,0.0
27726,Montana,US,2020-02-03,0.0,0.0
27727,Montana,US,2020-02-04,0.0,0.0
27728,Montana,US,2020-02-05,0.0,0.0
27729,Montana,US,2020-02-06,0.0,0.0
27730,Montana,US,2020-02-07,0.0,0.0
27731,Montana,US,2020-02-08,0.0,0.0
27732,Montana,US,2020-02-09,0.0,0.0
27733,Montana,US,2020-02-10,0.0,0.0
27734,Montana,US,2020-02-11,0.0,0.0
27735,Montana,US,2020-02-12,0.0,0.0
27736,Montana,US,2020-02-13,0.0,0.0
27737,Montana,US,2020-02-14,0.0,0.0
27738,Montana,US,2020-02-15,0.0,0.0
27739,Montana,US,2020-02-16,0.0,0.0
27740,Montana,US,2020-02-17,0.0,0.0
27741,Montana,US,2020-02-18,0.0,0.0
27742,Montana,US,2020-02-19,0.0,0.0
27743,Montana,US,2020-02-20,0.0,0.0
27744,Montana,US,2020-02-21,0.0,0.0
27745,Montana,US,2020-02-22,0.0,0.0
27746,Montana,US,2020-02-23,0.0,0.0
27747,Montana,US,2020-02-24,0.0,0.0
27748,Montana,US,2020-02-25,0.0,0.0
27749,Montana,US,2020-02-26,0.0,0.0
27750,Montana,US,2020-02-27,0.0,0.0
27751,Montana,US,2020-02-28,0.0,0.0
27752,Montana,US,2020-02-29,0.0,0.0
27753,Montana,US,2020-03-01,0.0,0.0
27754,Montana,US,2020-03-02,0.0,0.0
27755,Montana,US,2020-03-03,0.0,0.0
27756,Montana,US,2020-03-04,0.0,0.0
27757,Montana,US,2020-03-05,0.0,0.0
27758,Montana,US,2020-03-06,0.0,0.0
27759,Montana,US,2020-03-07,0.0,0.0
27760,Montana,US,2020-03-08,0.0,0.0
27761,Montana,US,2020-03-09,0.0,0.0
27762,Montana,US,2020-03-10,0.0,0.0
27763,Montana,US,2020-03-11,1.0,0.0
27764,Montana,US,2020-03-12,1.0,0.0
27765,Montana,US,2020-03-13,1.0,0.0
27766,Montana,US,2020-03-14,5.0,0.0
27767,Montana,US,2020-03-15,7.0,0.0
27768,Montana,US,2020-03-16,7.0,0.0
27769,Montana,US,2020-03-17,9.0,0.0
27770,Montana,US,2020-03-18,11.0,0.0
27771,Montana,US,2020-03-19,11.0,0.0
27772,Montana,US,2020-03-20,15.0,0.0
27773,Montana,US,2020-03-21,21.0,0.0
27774,Montana,US,2020-03-22,34.0,0.0
27775,Montana,US,2020-03-23,34.0,0.0
27776,Montana,US,2020-03-24,51.0,0.0
27777,Montana,US,2020-03-25,65.0,0.0
27778,Montana,US,2020-03-26,90.0,0.0
27779,Montana,US,2020-03-27,109.0,1.0
27780,Montana,US,2020-03-28,129.0,1.0
27781,Montana,US,2020-03-29,154.0,1.0
27782,Montana,US,2020-03-30,171.0,5.0
27783,Montana,US,2020-03-31,198.0,5.0
27784,Montana,US,2020-04-01,208.0,6.0
27785,Montana,US,2020-04-02,241.0,6.0
27786,Montana,US,2020-04-03,243.0,5.0
27787,Montana,US,2020-04-04,265.0,6.0
27788,Montana,US,2020-04-05,286.0,6.0
27821,Nebraska,US,2020-01-22,0.0,0.0
27822,Nebraska,US,2020-01-23,0.0,0.0
27823,Nebraska,US,2020-01-24,0.0,0.0
27824,Nebraska,US,2020-01-25,0.0,0.0
27825,Nebraska,US,2020-01-26,0.0,0.0
27826,Nebraska,US,2020-01-27,0.0,0.0
27827,Nebraska,US,2020-01-28,0.0,0.0
27828,Nebraska,US,2020-01-29,0.0,0.0
27829,Nebraska,US,2020-01-30,0.0,0.0
27830,Nebraska,US,2020-01-31,0.0,0.0
27831,Nebraska,US,2020-02-01,0.0,0.0
27832,Nebraska,US,2020-02-02,0.0,0.0
27833,Nebraska,US,2020-02-03,0.0,0.0
27834,Nebraska,US,2020-02-04,0.0,0.0
27835,Nebraska,US,2020-02-05,0.0,0.0
27836,Nebraska,US,2020-02-06,0.0,0.0
27837,Nebraska,US,2020-02-07,0.0,0.0
27838,Nebraska,US,2020-02-08,0.0,0.0
27839,Nebraska,US,2020-02-09,0.0,0.0
27840,Nebraska,US,2020-02-10,0.0,0.0
27841,Nebraska,US,2020-02-11,0.0,0.0
27842,Nebraska,US,2020-02-12,0.0,0.0
27843,Nebraska,US,2020-02-13,0.0,0.0
27844,Nebraska,US,2020-02-14,0.0,0.0
27845,Nebraska,US,2020-02-15,0.0,0.0
27846,Nebraska,US,2020-02-16,0.0,0.0
27847,Nebraska,US,2020-02-17,0.0,0.0
27848,Nebraska,US,2020-02-18,0.0,0.0
27849,Nebraska,US,2020-02-19,0.0,0.0
27850,Nebraska,US,2020-02-20,0.0,0.0
27851,Nebraska,US,2020-02-21,0.0,0.0
27852,Nebraska,US,2020-02-22,0.0,0.0
27853,Nebraska,US,2020-02-23,0.0,0.0
27854,Nebraska,US,2020-02-24,0.0,0.0
27855,Nebraska,US,2020-02-25,0.0,0.0
27856,Nebraska,US,2020-02-26,0.0,0.0
27857,Nebraska,US,2020-02-27,0.0,0.0
27858,Nebraska,US,2020-02-28,0.0,0.0
27859,Nebraska,US,2020-02-29,0.0,0.0
27860,Nebraska,US,2020-03-01,0.0,0.0
27861,Nebraska,US,2020-03-02,0.0,0.0
27862,Nebraska,US,2020-03-03,0.0,0.0
27863,Nebraska,US,2020-03-04,0.0,0.0
27864,Nebraska,US,2020-03-05,0.0,0.0
27865,Nebraska,US,2020-03-06,0.0,0.0
27866,Nebraska,US,2020-03-07,0.0,0.0
27867,Nebraska,US,2020-03-08,0.0,0.0
27868,Nebraska,US,2020-03-09,0.0,0.0
27869,Nebraska,US,2020-03-10,3.0,0.0
27870,Nebraska,US,2020-03-11,5.0,0.0
27871,Nebraska,US,2020-03-12,10.0,0.0
27872,Nebraska,US,2020-03-13,13.0,0.0
27873,Nebraska,US,2020-03-14,14.0,0.0
27874,Nebraska,US,2020-03-15,17.0,0.0
27875,Nebraska,US,2020-03-16,18.0,0.0
27876,Nebraska,US,2020-03-17,21.0,0.0
27877,Nebraska,US,2020-03-18,24.0,0.0
27878,Nebraska,US,2020-03-19,29.0,0.0
27879,Nebraska,US,2020-03-20,37.0,0.0
27880,Nebraska,US,2020-03-21,38.0,0.0
27881,Nebraska,US,2020-03-22,51.0,0.0
27882,Nebraska,US,2020-03-23,51.0,0.0
27883,Nebraska,US,2020-03-24,66.0,0.0
27884,Nebraska,US,2020-03-25,71.0,0.0
27885,Nebraska,US,2020-03-26,74.0,0.0
27886,Nebraska,US,2020-03-27,82.0,0.0
27887,Nebraska,US,2020-03-28,96.0,2.0
27888,Nebraska,US,2020-03-29,108.0,2.0
27889,Nebraska,US,2020-03-30,145.0,2.0
27890,Nebraska,US,2020-03-31,172.0,3.0
27891,Nebraska,US,2020-04-01,210.0,4.0
27892,Nebraska,US,2020-04-02,246.0,5.0
27893,Nebraska,US,2020-04-03,279.0,6.0
27894,Nebraska,US,2020-04-04,321.0,6.0
27895,Nebraska,US,2020-04-05,364.0,8.0
27928,Nevada,US,2020-01-22,0.0,0.0
27929,Nevada,US,2020-01-23,0.0,0.0
27930,Nevada,US,2020-01-24,0.0,0.0
27931,Nevada,US,2020-01-25,0.0,0.0
27932,Nevada,US,2020-01-26,0.0,0.0
27933,Nevada,US,2020-01-27,0.0,0.0
27934,Nevada,US,2020-01-28,0.0,0.0
27935,Nevada,US,2020-01-29,0.0,0.0
27936,Nevada,US,2020-01-30,0.0,0.0
27937,Nevada,US,2020-01-31,0.0,0.0
27938,Nevada,US,2020-02-01,0.0,0.0
27939,Nevada,US,2020-02-02,0.0,0.0
27940,Nevada,US,2020-02-03,0.0,0.0
27941,Nevada,US,2020-02-04,0.0,0.0
27942,Nevada,US,2020-02-05,0.0,0.0
27943,Nevada,US,2020-02-06,0.0,0.0
27944,Nevada,US,2020-02-07,0.0,0.0
27945,Nevada,US,2020-02-08,0.0,0.0
27946,Nevada,US,2020-02-09,0.0,0.0
27947,Nevada,US,2020-02-10,0.0,0.0
27948,Nevada,US,2020-02-11,0.0,0.0
27949,Nevada,US,2020-02-12,0.0,0.0
27950,Nevada,US,2020-02-13,0.0,0.0
27951,Nevada,US,2020-02-14,0.0,0.0
27952,Nevada,US,2020-02-15,0.0,0.0
27953,Nevada,US,2020-02-16,0.0,0.0
27954,Nevada,US,2020-02-17,0.0,0.0
27955,Nevada,US,2020-02-18,0.0,0.0
27956,Nevada,US,2020-02-19,0.0,0.0
27957,Nevada,US,2020-02-20,0.0,0.0
27958,Nevada,US,2020-02-21,0.0,0.0
27959,Nevada,US,2020-02-22,0.0,0.0
27960,Nevada,US,2020-02-23,0.0,0.0
27961,Nevada,US,2020-02-24,0.0,0.0
27962,Nevada,US,2020-02-25,0.0,0.0
27963,Nevada,US,2020-02-26,0.0,0.0
27964,Nevada,US,2020-02-27,0.0,0.0
27965,Nevada,US,2020-02-28,0.0,0.0
27966,Nevada,US,2020-02-29,0.0,0.0
27967,Nevada,US,2020-03-01,0.0,0.0
27968,Nevada,US,2020-03-02,0.0,0.0
27969,Nevada,US,2020-03-03,0.0,0.0
27970,Nevada,US,2020-03-04,0.0,0.0
27971,Nevada,US,2020-03-05,0.0,0.0
27972,Nevada,US,2020-03-06,0.0,0.0
27973,Nevada,US,2020-03-07,0.0,0.0
27974,Nevada,US,2020-03-08,0.0,0.0
27975,Nevada,US,2020-03-09,0.0,0.0
27976,Nevada,US,2020-03-10,4.0,0.0
27977,Nevada,US,2020-03-11,7.0,0.0
27978,Nevada,US,2020-03-12,14.0,0.0
27979,Nevada,US,2020-03-13,17.0,0.0
27980,Nevada,US,2020-03-14,21.0,0.0
27981,Nevada,US,2020-03-15,24.0,0.0
27982,Nevada,US,2020-03-16,45.0,1.0
27983,Nevada,US,2020-03-17,56.0,1.0
27984,Nevada,US,2020-03-18,55.0,1.0
27985,Nevada,US,2020-03-19,95.0,1.0
27986,Nevada,US,2020-03-20,114.0,1.0
27987,Nevada,US,2020-03-21,161.0,2.0
27988,Nevada,US,2020-03-22,190.0,2.0
27989,Nevada,US,2020-03-23,245.0,4.0
27990,Nevada,US,2020-03-24,278.0,4.0
27991,Nevada,US,2020-03-25,323.0,6.0
27992,Nevada,US,2020-03-26,420.0,10.0
27993,Nevada,US,2020-03-27,536.0,10.0
27994,Nevada,US,2020-03-28,626.0,10.0
27995,Nevada,US,2020-03-29,920.0,15.0
27996,Nevada,US,2020-03-30,1012.0,15.0
27997,Nevada,US,2020-03-31,1114.0,26.0
27998,Nevada,US,2020-04-01,1279.0,31.0
27999,Nevada,US,2020-04-02,1463.0,38.0
28000,Nevada,US,2020-04-03,1514.0,43.0
28001,Nevada,US,2020-04-04,1742.0,46.0
28002,Nevada,US,2020-04-05,1855.0,46.0
28035,New Hampshire,US,2020-01-22,0.0,0.0
28036,New Hampshire,US,2020-01-23,0.0,0.0
28037,New Hampshire,US,2020-01-24,0.0,0.0
28038,New Hampshire,US,2020-01-25,0.0,0.0
28039,New Hampshire,US,2020-01-26,0.0,0.0
28040,New Hampshire,US,2020-01-27,0.0,0.0
28041,New Hampshire,US,2020-01-28,0.0,0.0
28042,New Hampshire,US,2020-01-29,0.0,0.0
28043,New Hampshire,US,2020-01-30,0.0,0.0
28044,New Hampshire,US,2020-01-31,0.0,0.0
28045,New Hampshire,US,2020-02-01,0.0,0.0
28046,New Hampshire,US,2020-02-02,0.0,0.0
28047,New Hampshire,US,2020-02-03,0.0,0.0
28048,New Hampshire,US,2020-02-04,0.0,0.0
28049,New Hampshire,US,2020-02-05,0.0,0.0
28050,New Hampshire,US,2020-02-06,0.0,0.0
28051,New Hampshire,US,2020-02-07,0.0,0.0
28052,New Hampshire,US,2020-02-08,0.0,0.0
28053,New Hampshire,US,2020-02-09,0.0,0.0
28054,New Hampshire,US,2020-02-10,0.0,0.0
28055,New Hampshire,US,2020-02-11,0.0,0.0
28056,New Hampshire,US,2020-02-12,0.0,0.0
28057,New Hampshire,US,2020-02-13,0.0,0.0
28058,New Hampshire,US,2020-02-14,0.0,0.0
28059,New Hampshire,US,2020-02-15,0.0,0.0
28060,New Hampshire,US,2020-02-16,0.0,0.0
28061,New Hampshire,US,2020-02-17,0.0,0.0
28062,New Hampshire,US,2020-02-18,0.0,0.0
28063,New Hampshire,US,2020-02-19,0.0,0.0
28064,New Hampshire,US,2020-02-20,0.0,0.0
28065,New Hampshire,US,2020-02-21,0.0,0.0
28066,New Hampshire,US,2020-02-22,0.0,0.0
28067,New Hampshire,US,2020-02-23,0.0,0.0
28068,New Hampshire,US,2020-02-24,0.0,0.0
28069,New Hampshire,US,2020-02-25,0.0,0.0
28070,New Hampshire,US,2020-02-26,0.0,0.0
28071,New Hampshire,US,2020-02-27,0.0,0.0
28072,New Hampshire,US,2020-02-28,0.0,0.0
28073,New Hampshire,US,2020-02-29,0.0,0.0
28074,New Hampshire,US,2020-03-01,0.0,0.0
28075,New Hampshire,US,2020-03-02,0.0,0.0
28076,New Hampshire,US,2020-03-03,0.0,0.0
28077,New Hampshire,US,2020-03-04,0.0,0.0
28078,New Hampshire,US,2020-03-05,0.0,0.0
28079,New Hampshire,US,2020-03-06,0.0,0.0
28080,New Hampshire,US,2020-03-07,0.0,0.0
28081,New Hampshire,US,2020-03-08,0.0,0.0
28082,New Hampshire,US,2020-03-09,0.0,0.0
28083,New Hampshire,US,2020-03-10,4.0,0.0
28084,New Hampshire,US,2020-03-11,5.0,0.0
28085,New Hampshire,US,2020-03-12,6.0,0.0
28086,New Hampshire,US,2020-03-13,6.0,0.0
28087,New Hampshire,US,2020-03-14,7.0,0.0
28088,New Hampshire,US,2020-03-15,13.0,0.0
28089,New Hampshire,US,2020-03-16,17.0,0.0
28090,New Hampshire,US,2020-03-17,26.0,0.0
28091,New Hampshire,US,2020-03-18,26.0,0.0
28092,New Hampshire,US,2020-03-19,44.0,0.0
28093,New Hampshire,US,2020-03-20,44.0,0.0
28094,New Hampshire,US,2020-03-21,55.0,0.0
28095,New Hampshire,US,2020-03-22,74.0,0.0
28096,New Hampshire,US,2020-03-23,101.0,1.0
28097,New Hampshire,US,2020-03-24,101.0,1.0
28098,New Hampshire,US,2020-03-25,108.0,1.0
28099,New Hampshire,US,2020-03-26,137.0,1.0
28100,New Hampshire,US,2020-03-27,158.0,1.0
28101,New Hampshire,US,2020-03-28,187.0,2.0
28102,New Hampshire,US,2020-03-29,214.0,2.0
28103,New Hampshire,US,2020-03-30,314.0,3.0
28104,New Hampshire,US,2020-03-31,357.0,3.0
28105,New Hampshire,US,2020-04-01,367.0,3.0
28106,New Hampshire,US,2020-04-02,316.0,3.0
28107,New Hampshire,US,2020-04-03,479.0,5.0
28108,New Hampshire,US,2020-04-04,540.0,7.0
28109,New Hampshire,US,2020-04-05,621.0,9.0
28142,New Jersey,US,2020-01-22,0.0,0.0
28143,New Jersey,US,2020-01-23,0.0,0.0
28144,New Jersey,US,2020-01-24,0.0,0.0
28145,New Jersey,US,2020-01-25,0.0,0.0
28146,New Jersey,US,2020-01-26,0.0,0.0
28147,New Jersey,US,2020-01-27,0.0,0.0
28148,New Jersey,US,2020-01-28,0.0,0.0
28149,New Jersey,US,2020-01-29,0.0,0.0
28150,New Jersey,US,2020-01-30,0.0,0.0
28151,New Jersey,US,2020-01-31,0.0,0.0
28152,New Jersey,US,2020-02-01,0.0,0.0
28153,New Jersey,US,2020-02-02,0.0,0.0
28154,New Jersey,US,2020-02-03,0.0,0.0
28155,New Jersey,US,2020-02-04,0.0,0.0
28156,New Jersey,US,2020-02-05,0.0,0.0
28157,New Jersey,US,2020-02-06,0.0,0.0
28158,New Jersey,US,2020-02-07,0.0,0.0
28159,New Jersey,US,2020-02-08,0.0,0.0
28160,New Jersey,US,2020-02-09,0.0,0.0
28161,New Jersey,US,2020-02-10,0.0,0.0
28162,New Jersey,US,2020-02-11,0.0,0.0
28163,New Jersey,US,2020-02-12,0.0,0.0
28164,New Jersey,US,2020-02-13,0.0,0.0
28165,New Jersey,US,2020-02-14,0.0,0.0
28166,New Jersey,US,2020-02-15,0.0,0.0
28167,New Jersey,US,2020-02-16,0.0,0.0
28168,New Jersey,US,2020-02-17,0.0,0.0
28169,New Jersey,US,2020-02-18,0.0,0.0
28170,New Jersey,US,2020-02-19,0.0,0.0
28171,New Jersey,US,2020-02-20,0.0,0.0
28172,New Jersey,US,2020-02-21,0.0,0.0
28173,New Jersey,US,2020-02-22,0.0,0.0
28174,New Jersey,US,2020-02-23,0.0,0.0
28175,New Jersey,US,2020-02-24,0.0,0.0
28176,New Jersey,US,2020-02-25,0.0,0.0
28177,New Jersey,US,2020-02-26,0.0,0.0
28178,New Jersey,US,2020-02-27,0.0,0.0
28179,New Jersey,US,2020-02-28,0.0,0.0
28180,New Jersey,US,2020-02-29,0.0,0.0
28181,New Jersey,US,2020-03-01,0.0,0.0
28182,New Jersey,US,2020-03-02,0.0,0.0
28183,New Jersey,US,2020-03-03,0.0,0.0
28184,New Jersey,US,2020-03-04,0.0,0.0
28185,New Jersey,US,2020-03-05,0.0,0.0
28186,New Jersey,US,2020-03-06,0.0,0.0
28187,New Jersey,US,2020-03-07,0.0,0.0
28188,New Jersey,US,2020-03-08,0.0,0.0
28189,New Jersey,US,2020-03-09,0.0,0.0
28190,New Jersey,US,2020-03-10,15.0,1.0
28191,New Jersey,US,2020-03-11,23.0,1.0
28192,New Jersey,US,2020-03-12,29.0,1.0
28193,New Jersey,US,2020-03-13,29.0,1.0
28194,New Jersey,US,2020-03-14,69.0,1.0
28195,New Jersey,US,2020-03-15,98.0,2.0
28196,New Jersey,US,2020-03-16,178.0,2.0
28197,New Jersey,US,2020-03-17,267.0,3.0
28198,New Jersey,US,2020-03-18,267.0,3.0
28199,New Jersey,US,2020-03-19,742.0,9.0
28200,New Jersey,US,2020-03-20,890.0,11.0
28201,New Jersey,US,2020-03-21,1327.0,16.0
28202,New Jersey,US,2020-03-22,1914.0,20.0
28203,New Jersey,US,2020-03-23,2844.0,27.0
28204,New Jersey,US,2020-03-24,3675.0,44.0
28205,New Jersey,US,2020-03-25,4402.0,62.0
28206,New Jersey,US,2020-03-26,6876.0,81.0
28207,New Jersey,US,2020-03-27,8825.0,108.0
28208,New Jersey,US,2020-03-28,11124.0,140.0
28209,New Jersey,US,2020-03-29,13386.0,161.0
28210,New Jersey,US,2020-03-30,16636.0,198.0
28211,New Jersey,US,2020-03-31,18696.0,267.0
28212,New Jersey,US,2020-04-01,22255.0,355.0
28213,New Jersey,US,2020-04-02,25590.0,537.0
28214,New Jersey,US,2020-04-03,29895.0,646.0
28215,New Jersey,US,2020-04-04,34124.0,846.0
28216,New Jersey,US,2020-04-05,37505.0,917.0
28249,New Mexico,US,2020-01-22,0.0,0.0
28250,New Mexico,US,2020-01-23,0.0,0.0
28251,New Mexico,US,2020-01-24,0.0,0.0
28252,New Mexico,US,2020-01-25,0.0,0.0
28253,New Mexico,US,2020-01-26,0.0,0.0
28254,New Mexico,US,2020-01-27,0.0,0.0
28255,New Mexico,US,2020-01-28,0.0,0.0
28256,New Mexico,US,2020-01-29,0.0,0.0
28257,New Mexico,US,2020-01-30,0.0,0.0
28258,New Mexico,US,2020-01-31,0.0,0.0
28259,New Mexico,US,2020-02-01,0.0,0.0
28260,New Mexico,US,2020-02-02,0.0,0.0
28261,New Mexico,US,2020-02-03,0.0,0.0
28262,New Mexico,US,2020-02-04,0.0,0.0
28263,New Mexico,US,2020-02-05,0.0,0.0
28264,New Mexico,US,2020-02-06,0.0,0.0
