,Name,City,Country,IATA,Lat,Long,city_population,country_population,country_density,source_airport,destination_flights,flights_coefficient
1484,La Tontouta International Airport,Noumea,New Caledonia,NOU,-22.01460075378418,166.21299743652344,109103.0,282750.0,15.2221,NOU,251.0,434.67313712085775
1485,Auckland International Airport,Auckland,New Zealand,AKL,-37.0080986023,174.792007446,1606564.0,4783063.0,17.6845,AKL,14424.0,125.83280682356657
1486,Taupo Airport,Taupo,New Zealand,TUO,-38.73970031738281,176.08399963378906,15855.0,4783063.0,17.6845,TUO,126.0,125.83280682356657
1488,Christchurch International Airport,Christchurch,New Zealand,CHC,-43.48939895629883,172.53199768066406,398520.0,4783063.0,17.6845,CHC,5309.0,125.83280682356657
1490,Dunedin Airport,Dunedin,New Zealand,DUD,-45.9281005859375,170.197998046875,68957.0,4783063.0,17.6845,DUD,548.0,125.83280682356657
1491,Gisborne Airport,Gisborne,New Zealand,GIS,-38.66329956054688,177.97799682617188,24160.0,4783063.0,17.6845,GIS,192.0,125.83280682356657
1493,Hokitika Airfield,Hokitika,New Zealand,HKK,-42.713600158691406,170.98500061035156,6166.0,4783063.0,17.6845,HKK,49.0,125.83280682356657
1494,Hamilton International Airport,Hamilton,New Zealand,HLZ,-37.8666992188,175.332000732,766688.0,4783063.0,17.6845,HLZ,309.0,125.83280682356657
1495,Kerikeri Airport,Kerikeri,New Zealand,KKE,-35.26279830932617,173.91200256347656,17240.0,4783063.0,17.6845,KKE,137.0,125.83280682356657
1496,Kaitaia Airport,Kaitaia,New Zealand,KAT,-35.06999969482422,173.28500366210938,2769.0,4783063.0,17.6845,KAT,22.0,125.83280682356657
1501,New Plymouth Airport,New Plymouth,New Zealand,NPL,-39.00859832763672,174.1790008544922,44923.0,4783063.0,17.6845,NPL,357.0,125.83280682356657
1502,Nelson Airport,Nelson,New Zealand,NSN,-41.298301696777344,173.2209930419922,107084.0,4783063.0,17.6845,NSN,851.0,125.83280682356657
1503,Invercargill Airport,Invercargill,New Zealand,IVC,-46.41239929199219,168.31300354003906,25922.0,4783063.0,17.6845,IVC,206.0,125.83280682356657
1506,Palmerston North Airport,Palmerston North,New Zealand,PMR,-40.32059860229492,175.61700439453125,59645.0,4783063.0,17.6845,PMR,474.0,125.83280682356657
1507,Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,-40.90470123291016,174.98899841308594,9186.0,4783063.0,17.6845,PPQ,73.0,125.83280682356657
1508,Queenstown International Airport,Queenstown International,New Zealand,ZQN,-45.0210990906,168.738998413,160437.0,4783063.0,17.6845,ZQN,1275.0,125.83280682356657
1509,Rotorua Regional Airport,Rotorua,New Zealand,ROT,-38.10919952392578,176.31700134277344,32465.0,4783063.0,17.6845,ROT,258.0,125.83280682356657
1510,Tauranga Airport,Tauranga,New Zealand,TRG,-37.67190170288086,176.1959991455078,56248.0,4783063.0,17.6845,TRG,447.0,125.83280682356657
1511,Timaru Airport,Timaru,New Zealand,TIU,-44.30279922485352,171.22500610351562,6795.0,4783063.0,17.6845,TIU,54.0,125.83280682356657
1513,Woodbourne Airport,Woodbourne,New Zealand,BHE,-41.5182991027832,173.8699951171875,67950.0,4783063.0,17.6845,BHE,540.0,125.83280682356657
1515,Whakatane Airport,Whakatane,New Zealand,WHK,-37.92060089111328,176.91400146484375,10319.0,4783063.0,17.6845,WHK,82.0,125.83280682356657
1516,Wellington International Airport,Wellington,New Zealand,WLG,-41.3272018433,174.80499267599998,414818.0,4783063.0,17.6845,WLG,5282.0,125.83280682356657
1518,Whangarei Airport,Whangarei,New Zealand,WRE,-35.7682991027832,174.36500549316406,14849.0,4783063.0,17.6845,WRE,118.0,125.83280682356657
1519,Westport Airport,Westport,New Zealand,WSZ,-41.73809814453125,171.58099365234375,4530.0,4783063.0,17.6845,WSZ,36.0,125.83280682356657
1520,Wanganui Airport,Wanganui,New Zealand,WAG,-39.96220016479492,175.02499389648438,10067.0,4783063.0,17.6845,WAG,80.0,125.83280682356657
1521,Herat Airport,Herat,Afghanistan,HEA,34.209999084472656,62.22829818725586,605575.0,38041754.0,58.3257,HEA,330.0,2348.036170212766
1523,Hamid Karzai International Airport,Kabul,Afghanistan,KBL,34.565899,69.212303,4498838.0,38041754.0,58.3257,KBL,1916.0,2348.036170212766
1524,Kandahar Airport,Kandahar,Afghanistan,KDH,31.505800247192383,65.84780120849611,498002.0,38041754.0,58.3257,KDH,140.0,2348.036170212766
1526,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,36.70690155029297,67.20970153808594,319333.0,38041754.0,58.3257,MZR,136.0,2348.036170212766
1529,Bahrain International Airport,Bahrain,Bahrain,BAH,26.27079963684082,50.63359832763672,3504770.0,1641172.0,2145.3229,BAH,8063.0,434.67313712085775
1530,Abha Regional Airport,Abha,Saudi Arabia,AHB,18.2404003143,42.65660095210001,767629.0,34268528.0,15.9411,AHB,1863.0,412.0390546188212
1531,Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,25.28529930114746,49.48519897460938,21427.0,34268528.0,15.9411,HOF,52.0,412.0390546188212
1532,Al Baha Airport,El-baha,Saudi Arabia,ABT,20.2961006165,41.6343002319,61394.0,34268528.0,15.9411,ABT,149.0,412.0390546188212
1533,Bisha Airport,Bisha,Saudi Arabia,BHH,19.984399795532227,42.62089920043945,61394.0,34268528.0,15.9411,BHH,149.0,412.0390546188212
1534,King Fahd International Airport,Dammam,Saudi Arabia,DMM,26.471200942993164,49.79790115356445,2845130.0,34268528.0,15.9411,DMM,6905.0,412.0390546188212
1536,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,16.901100158691403,42.58580017089844,621767.0,34268528.0,15.9411,GIZ,1509.0,412.0390546188212
1537,Gassim Airport,Gassim,Saudi Arabia,ELQ,26.30279922485352,43.77439880371094,252168.0,34268528.0,15.9411,ELQ,612.0,412.0390546188212
1538,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898,33788.0,34268528.0,15.9411,URY,82.0,412.0390546188212
1539,Ha'il Airport,Hail,Saudi Arabia,HAS,27.437901,41.686298,114959.0,34268528.0,15.9411,HAS,279.0,412.0390546188212
1541,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,21.6796,39.156502,10070647.0,34268528.0,15.9411,JED,24441.0,412.0390546188212
1543,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,24.5534,39.705101,1335419.0,34268528.0,15.9411,MED,3241.0,412.0390546188212
1544,Nejran Airport,Nejran,Saudi Arabia,EAM,17.611400604248047,44.4192008972168,53978.0,34268528.0,15.9411,EAM,131.0,412.0390546188212
1545,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,28.335199,46.125099,37496.0,34268528.0,15.9411,AQI,91.0,412.0390546188212
1546,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,29.626399993896484,43.4906005859375,11950.0,34268528.0,15.9411,RAH,29.0,412.0390546188212
1547,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,24.957599639892575,46.69879913330078,7231447.0,34268528.0,15.9411,RUH,19374.0,412.0390546188212
1548,Arar Domestic Airport,Arar,Saudi Arabia,RAE,30.90660095214844,41.13819885253906,39556.0,34268528.0,15.9411,RAE,96.0,412.0390546188212
1549,Sharurah Airport,Sharurah,Saudi Arabia,SHW,17.466899871826172,47.12139892578125,23899.0,34268528.0,15.9411,SHW,58.0,412.0390546188212
1551,Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189,657277.0,34268528.0,15.9411,TUU,690.0,412.0390546188212
1552,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,21.483001,40.543442,688693.0,34268528.0,15.9411,TIF,753.0,412.0390546188212
1553,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544,10301.0,34268528.0,15.9411,TUI,25.0,412.0390546188212
1554,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,26.19860076904297,36.47639846801758,8653.0,34268528.0,15.9411,EJH,21.0,412.0390546188212
1555,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,24.144199,38.0634,205196.0,34268528.0,15.9411,YNB,498.0,412.0390546188212
1556,Abadan Airport,Abadan,Iran,ABD,30.371099471999997,48.2282981873,579216.0,82913906.0,50.3059,ABD,296.0,1956.8082121029527
1557,Dezful Airport,Dezful,Iran,DEF,32.434399,48.397597999999995,80230.0,82913906.0,50.3059,DEF,41.0,1956.8082121029527
1559,Gachsaran Airport,Gachsaran,Iran,GCH,30.337600708000004,50.827999115,25439.0,82913906.0,50.3059,GCH,13.0,1956.8082121029527
1561,Mahshahr Airport,Bandar Mahshahr,Iran,MRX,30.55620002746582,49.15190124511719,35223.0,82913906.0,50.3059,MRX,18.0,1956.8082121029527
1562,Ahwaz Airport,Ahwaz,Iran,AWZ,31.3374004364,48.7620010376,4060378.0,82913906.0,50.3059,AWZ,2075.0,1956.8082121029527
1564,Bushehr Airport,Bushehr,Iran,BUZ,28.944799423200003,50.8345985413,524425.0,82913906.0,50.3059,BUZ,268.0,1956.8082121029527
1565,Kish International Airport,Kish Island,Iran,KIH,26.5261993408,53.9802017212,1297364.0,82913906.0,50.3059,KIH,663.0,1956.8082121029527
1566,Bandar Lengeh Airport,Bandar Lengeh,Iran,BDH,26.531999588,54.82479858399999,86100.0,82913906.0,50.3059,BDH,44.0,1956.8082121029527
1568,Sirri Island Airport,Siri Island,Iran,SXI,25.908899307250977,54.53939819335938,43050.0,82913906.0,50.3059,SXI,22.0,1956.8082121029527
1570,Shahid Ashrafi Esfahani Airport,Bakhtaran,Iran,KSH,34.3459014893,47.1581001282,598784.0,82913906.0,50.3059,KSH,306.0,1956.8082121029527
1571,Sanandaj Airport,Sanandaj,Iran,SDG,35.24589920043945,47.00920104980469,444840.0,82913906.0,50.3059,SDG,29.0,1956.8082121029527
1574,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,32.75080108642578,51.86130142211914,2132037.0,82913906.0,50.3059,IFN,435.0,1956.8082121029527
1575,Sardar-e-Jangal Airport,Rasht,Iran,RAS,37.323333,49.617778,712715.0,82913906.0,50.3059,RAS,121.0,1956.8082121029527
1577,Mehrabad International Airport,Teheran,Iran,THR,35.68920135498047,51.31340026855469,16718970.0,82913906.0,50.3059,THR,8544.0,1956.8082121029527
1579,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,27.218299865722656,56.37779998779297,606633.0,82913906.0,50.3059,BND,513.0,1956.8082121029527
1581,Kerman Airport,Kerman,Iran,KER,30.2744007111,56.9510993958,541485.0,82913906.0,50.3059,KER,210.0,1956.8082121029527
1584,Birjand Airport,Birjand,Iran,XBJ,32.898101806640625,59.2661018371582,37180.0,82913906.0,50.3059,XBJ,19.0,1956.8082121029527
1589,Ramsar Airport,Ramsar,Iran,RZR,36.9099006652832,50.67959976196289,72402.0,82913906.0,50.3059,RZR,37.0,1956.8082121029527
1592,Lamerd Airport,Lamerd,Iran,LFM,27.3726997375,53.18880081179999,129150.0,82913906.0,50.3059,LFM,66.0,1956.8082121029527
1593,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,29.53919982910156,52.58980178833008,1651362.0,82913906.0,50.3059,SYZ,1974.0,1956.8082121029527
1594,Khoy Airport,Khoy,Iran,KHY,38.4275016784668,44.97359848022461,43050.0,82913906.0,50.3059,KHY,22.0,1956.8082121029527
1595,Tabriz International Airport,Tabriz,Iran,TBZ,38.1338996887207,46.23500061035156,1611133.0,82913906.0,50.3059,TBZ,576.0,1956.8082121029527
1597,Shahid Sadooghi Airport,Yazd,Iran,AZD,31.904899597199996,54.2765007019,565449.0,82913906.0,50.3059,AZD,233.0,1956.8082121029527
1598,Zabol Airport,Zabol,Iran,ACZ,31.09830093383789,61.54389953613281,9785.0,82913906.0,50.3059,ACZ,5.0,1956.8082121029527
1599,Konarak Airport,Chah Bahar,Iran,ZBR,25.443300247199996,60.382099151599995,256342.0,82913906.0,50.3059,ZBR,131.0,1956.8082121029527
1600,Zahedan International Airport,Zahedan,Iran,ZAH,29.47570037841797,60.90620040893555,609873.0,82913906.0,50.3059,ZAH,311.0,1956.8082121029527
1602,Queen Alia International Airport,Amman,Jordan,AMM,31.7226009369,35.9931983948,2148293.0,10101694.0,113.0677,AMM,5521.0,389.11302300307915
1604,Aqaba King Hussein International Airport,Aqaba,Jordan,AQJ,29.61160087585449,35.01810073852539,24904.0,10101694.0,113.0677,AQJ,64.0,389.11302300307915
1606,Kuwait International Airport,Kuwait,Kuwait,KWI,29.226600646972656,47.96889877319336,5547299.0,4207083.0,236.1142,KWI,12762.0,434.67313712085775
1607,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,33.820899963378906,35.488399505615234,2424425.0,6855713.0,655.9236,BEY,3201.0,757.3961262105591
1609,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,24.433000564575195,54.651100158691406,1482816.0,9770529.0,116.8724,AUH,12119.0,255.7296444155603
1610,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,24.428300857543945,54.45809936523438,1482816.0,9770529.0,116.8724,AZI,66.0,255.7296444155603
1612,Dubai International Airport,Dubai,United Arab Emirates,DXB,25.252799987800003,55.3643989563,2878344.0,9770529.0,116.8724,DXB,27754.0,255.7296444155603
1613,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,25.112199783325195,56.32400131225586,5627.0,9770529.0,116.8724,FJR,22.0,255.7296444155603
1615,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,25.32859992980957,55.5172004699707,1684649.0,9770529.0,116.8724,SHJ,3025.0,255.7296444155603
1616,Khasab Air Base,Khasab,Oman,KHS,26.17099952697754,56.2406005859375,5359.0,4974986.0,16.0743,KHS,29.0,184.76411555055336
1618,Muscat International Airport,Muscat,Oman,MCT,23.593299865722656,58.284400939941406,1549729.0,4974986.0,16.0743,MCT,10278.0,184.76411555055336
1619,Salalah Airport,Salalah,Oman,SLL,17.038700103759766,54.09130096435547,420226.0,4974986.0,16.0743,SLL,384.0,184.76411555055336
1622,Faisalabad International Airport,Faisalabad,Pakistan,LYP,31.364999771118164,72.99479675292969,3462295.0,216565318.0,245.5634,LYP,116.0,3545.0528399311534
1623,Gwadar International Airport,Gwadar,Pakistan,GWD,25.23329925537109,62.32949829101562,60266.0,216565318.0,245.5634,GWD,17.0,3545.0528399311534
1624,Gilgit Airport,Gilgit,Pakistan,GIL,35.918800354003906,74.33360290527344,194978.0,216565318.0,245.5634,GIL,55.0,3545.0528399311534
1626,Jinnah International Airport,Karachi,Pakistan,KHI,24.9065,67.160797,16093786.0,216565318.0,245.5634,KHI,3861.0,3545.0528399311534
1627,Alama Iqbal International Airport,Lahore,Pakistan,LHE,31.5216007232666,74.40360260009766,12642423.0,216565318.0,245.5634,LHE,2717.0,3545.0528399311534
1631,Moenjodaro Airport,Moenjodaro,Pakistan,MJD,27.3351993560791,68.14309692382811,155983.0,216565318.0,245.5634,MJD,44.0,3545.0528399311534
1632,Multan International Airport,Multan,Pakistan,MUX,30.20319938659668,71.41909790039062,2015091.0,216565318.0,245.5634,MUX,362.0,3545.0528399311534
1634,Panjgur Airport,Panjgur,Pakistan,PJG,26.954500198364254,64.13249969482422,77992.0,216565318.0,245.5634,PJG,22.0,3545.0528399311534
1636,Peshawar International Airport,Peshawar,Pakistan,PEW,33.993900299072266,71.51460266113281,2202946.0,216565318.0,245.5634,PEW,725.0,3545.0528399311534
1637,Quetta International Airport,Quetta,Pakistan,UET,30.251399993896484,66.93779754638672,1099546.0,216565318.0,245.5634,UET,340.0,3545.0528399311534
1638,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,28.383899688720703,70.27960205078125,463949.0,216565318.0,245.5634,RYK,44.0,3545.0528399311534
1640,Sukkur Airport,Sukkur,Pakistan,SKZ,27.72200012207031,68.79170227050781,534486.0,216565318.0,245.5634,SKZ,110.0,3545.0528399311534
1645,Zhob Airport,Zhob,Pakistan,PZH,31.358400344848636,69.46360015869139,155983.0,216565318.0,245.5634,PZH,44.0,3545.0528399311534
1646,Basrah International Airport,Basrah,Iraq,BSR,30.54910087585449,47.66210174560547,1470541.0,39309783.0,89.6835,BSR,286.0,5141.749142577168
1654,Rota International Airport,Rota,Northern Mariana Islands,ROP,14.17430019378662,145.2429962158203,19126.0,57216.0,123.3103,ROP,44.0,434.67313712085775
1655,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,15.119000000000002,145.729004,126925.0,57216.0,123.3103,SPN,292.0,434.67313712085775
1657,Antonio B. Won Pat International Airport,Agana,Guam,GUM,13.4834003448,144.796005249,1113633.0,167294.0,304.725,GUM,2562.0,434.67313712085775
1659,Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,7.064760208129883,171.27200317382812,21734.0,58791.0,324.8122,MAJ,50.0,434.67313712085775
1660,Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,8.720120429992676,167.73199462890625,16083.0,58791.0,324.8122,KWA,37.0,434.67313712085775
1661,Cassidy International Airport,Kiritimati,Kiribati,CXI,1.9861600399017332,-157.35000610351562,6955.0,117606.0,145.0136,CXI,16.0,434.67313712085775
1662,Chuuk International Airport,Chuuk,Micronesia,TKK,7.461870193481445,151.84300231933594,20430.0,113815.0,162.1296,TKK,47.0,434.67313712085775
1663,Pohnpei International Airport,Pohnpei,Micronesia,PNI,6.985099792480469,158.20899963378906,16083.0,113815.0,162.1296,PNI,37.0,434.67313712085775
1664,Babelthuap Airport,Babelthuap,Palau,ROR,7.367310000000001,134.544236,51727.0,18008.0,39.2331,ROR,119.0,434.67313712085775
1665,Kosrae International Airport,Kosrae,Micronesia,KSA,5.35698,162.957993,7390.0,113815.0,162.1296,KSA,17.0,434.67313712085775
1666,Yap International Airport,Yap,Micronesia,YAP,9.49891,138.082993,3913.0,113815.0,162.1296,YAP,9.0,434.67313712085775
1667,Kinmen Airport,Kinmen,Taiwan,KNH,24.4279,118.359001,57637824.0,23773876.0,656.8639,KNH,1424.0,40476.0
1668,Taitung Airport,Fengnin,Taiwan,TTT,22.7549991607666,121.10199737548828,7366632.0,23773876.0,656.8639,TTT,182.0,40476.0
1670,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,22.57710075378418,120.3499984741211,172589664.0,23773876.0,656.8639,KHH,4264.0,40476.0
1673,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,24.26469993591309,120.62100219726562,54844980.0,23773876.0,656.8639,RMQ,1355.0,40476.0
1674,Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828,849996.0,23773876.0,656.8639,TNN,21.0,40476.0
1676,Makung Airport,Makung,Taiwan,MZG,23.568700790405273,119.62799835205078,49218816.0,23773876.0,656.8639,MZG,1216.0,40476.0
1678,Taipei Songshan Airport,Taipei,Taiwan,TSA,25.06940078735352,121.552001953125,163523040.0,23773876.0,656.8639,TSA,4040.0,40476.0
1679,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002,1516919052.0,23773876.0,656.8639,TPE,37477.0,40476.0
1681,Hualien Airport,Hualien,Taiwan,HUN,24.02309989929199,121.61799621582033,4088076.0,23773876.0,656.8639,HUN,101.0,40476.0
1682,Narita International Airport,Tokyo,Japan,NRT,35.764701843299996,140.386001587,37393129.0,126860301.0,335.6714,NRT,35450.0,761.3110283357722
1683,Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062,66235.0,126860301.0,335.6714,MMJ,87.0,761.3110283357722
1684,Hyakuri Airport,Ibaraki,Japan,IBR,36.181098938000005,140.414993286,172818.0,126860301.0,335.6714,IBR,227.0,761.3110283357722
1687,Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413,66235.0,126860301.0,335.6714,SHM,87.0,761.3110283357722
1688,Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239,666909.0,126860301.0,335.6714,OBO,876.0,761.3110283357722
1689,New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344,2669680.0,126860301.0,335.6714,CTS,22085.0,761.3110283357722
1690,Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226,908245.0,126860301.0,335.6714,HKD,1193.0,761.3110283357722
1691,Memanbetsu Airport,Memanbetsu,Japan,MMB,43.880599975600006,144.164001465,750653.0,126860301.0,335.6714,MMB,986.0,761.3110283357722
1692,Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714,88313.0,126860301.0,335.6714,SHB,116.0,761.3110283357722
1693,Wakkanai Airport,Wakkanai,Japan,WKJ,45.4042015076,141.80099487299998,65473.0,126860301.0,335.6714,WKJ,86.0,761.3110283357722
1694,Iki Airport,Iki,Japan,IKI,33.7490005493,129.785003662,120288.0,126860301.0,335.6714,IKI,158.0,761.3110283357722
1695,Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,33.930000305200004,131.279006958,601436.0,126860301.0,335.6714,UBJ,790.0,761.3110283357722
1696,Tsushima Airport,Tsushima,Japan,TSJ,34.2849006653,129.33099365200002,360101.0,126860301.0,335.6714,TSJ,473.0,761.3110283357722
